omega,A_peak,A1
56440.7787296545,4.42130189518483e-05,4.42130227378399e-05
56440.7789008281,4.42130200383244e-05,4.42130238243531e-05
56440.7790720012,4.42130211248005e-05,4.42130249108664e-05
56440.7794143502,4.42130232977524e-05,4.42130270838926e-05
56440.7800990435,4.42130276436567e-05,4.42130314299455e-05
56440.7814684332,4.42130363354648e-05,4.42130401220508e-05
56440.784207208,4.42130537190814e-05,4.42130575062618e-05
56440.7896847507,4.42130884863145e-05,4.42130922746838e-05
56440.8006398108,4.42131580207804e-05,4.42131618115282e-05
56440.8225498156,4.42132970897132e-05,4.42133008852202e-05
56440.8663693703,4.42135752275802e-05,4.42135790326147e-05
56440.9540066596,4.42141315033215e-05,4.42141353274468e-05
56441.1292739617,4.42152440548313e-05,4.42152479172825e-05
56441.479779463,4.4217469157961e-05,4.42174730976401e-05
56442.1806740737,4.42219193646583e-05,4.42219234610988e-05
56443.5819979084,4.4230819779788e-05,4.42308241989764e-05
56446.3827854724,4.42486206168556e-05,4.42486257184669e-05
56451.9769316027,4.42842223171734e-05,4.42842289315484e-05
56463.1355988974,4.4355425812725e-05,4.43554360459786e-05
56485.3351584276,4.44978331141486e-05,4.44978529719975e-05
56529.2688994408,4.47826484002646e-05,4.47826971621162e-05
56615.3194876347,4.53522773688147e-05,4.53524234174624e-05
56780.4924154203,4.64919510614814e-05,4.64920015059223e-05
57085.5848430659,4.87712906045287e-05,4.87714789899298e-05
57611.0628845185,5.33305694705074e-05,5.33305950396935e-05
58122.9799273618,5.87632657062476e-05,5.87635378417557e-05
58542.3350516966,6.41923589438747e-05,6.41923871483972e-05
58892.1904844502,6.96157172918023e-05,6.96157644004633e-05
59188.5469031527,7.50323369681091e-05,7.50326471901556e-05
59442.848583634,8.04421780300742e-05,8.04422025925892e-05
59663.4952456149,8.58436299952428e-05,8.58437037019051e-05
59856.7903900301,9.12361442629839e-05,9.12364855885629e-05
60027.5563732682,9.66199008032037e-05,9.66199210055951e-05
60179.5451027948,0.000101993300601984,0.000101993406472843
60315.7625299811,0.000107357779999022,0.000107358146213765
60439.806585943,0.000112770363780954,0.000112770386974968
60553.833431237,0.0001182588687544,0.00011825894830435
60659.2492214484,0.000123836361817425,0.000123836835076548
60757.0284960505,0.000129506067346838,0.000129506318652912
60847.9302601756,0.000135264728306532,0.00013526476841331
60932.6258693065,0.000141109904466743,0.000141109908196868
61011.5982543507,0.000147030972439745,0.000147031053101161
61085.3015639129,0.000153017950895809,0.000153018171701302
61154.1299979646,0.000159058817920062,0.00015905920433818
61218.4423467013,0.000165140929055259,0.000165141480998092
61278.5379310723,0.000171248177893092,0.000171248883640427
61334.7553006769,0.000177370838741809,0.000177371668465828
61387.3513091836,0.000183493423268204,0.000183494196699356
61436.5771478571,0.000189601623437129,0.000189602352664531
61482.7074502574,0.000195687282178754,0.000195687971663773
61549.389257611,0.000201151825172993,0.000201637864022446
61688.9563386111,0.000203758679237133,0.000206547140138002
61817.604059831,0.00020559559206466,0.000210809453973894
61929.1157497136,0.000207030712239901,0.000214486353086971
62025.1655737421,0.000208260013686698,0.000217663427828508
62108.7695306699,0.000209297944513134,0.00022044391595605
62182.3223366535,0.000210153441183485,0.000222904202521699
62247.7374524163,0.000210873816039686,0.000225096234585928
62307.0094770381,0.000211530860068979,0.000227073191756843
62361.3119056253,0.000212193753647434,0.000228864486028097
62411.548027907,0.000212874696439405,0.000230494327231884
62458.3402338663,0.000213542055255013,0.000231980624349917
62502.1729138323,0.000214175980040112,0.000233334872779843
62543.3908356236,0.000214773961674305,0.000234565857781384
62582.28353879,0.000215339351663388,0.000235679391902402
62619.061768534,0.000215879410420084,0.000236680312230816
62653.9106789791,0.000216400632833197,0.000237572958932129
62686.972801954,0.000216907243223759,0.000238360600121629
62718.4151661629,0.000217402465739223,0.000239048973627843
62748.3433698932,0.000217885404648269,0.000239642525991969
62776.8939955231,0.000218354395697932,0.000240146223959561
62804.2058777274,0.000218810637030808,0.000240566294263238
62830.3764965797,0.00021925161080693,0.000240906228730042
62855.5304623913,0.000219681041961227,0.000241173778899277
62879.7796938431,0.000220096149599935,0.000241372461876863
62903.2300415547,0.000220498557267621,0.000241508571011165
62925.9578991794,0.000220892011385131,0.000241588260139983
62948.0733457851,0.000221275112004614,0.000241616176712399
62969.6200439363,0.000221649617803628,0.000241598239752567
62990.6676929092,0.000222016845852794,0.000241539696860084
63011.2499645643,0.000222374423970402,0.000241445682511345
63031.4063766364,0.000222723944639758,0.000241321965333896
63051.1721601587,0.000223068755286272,0.000241173118474026
63070.5697358684,0.000223405761102401,0.000241003653226015
63089.6283680327,0.000223735071623337,0.000240817496844257
63108.4346251969,0.000224058132468647,0.000240616135203101
63127.1234601656,0.00022437702372687,0.000240400780838612
63145.7207955928,0.000224693778678859,0.000240171944454842
63164.2513632931,0.000225006749205586,0.000239929318186314
63182.7438302372,0.000225316488592789,0.000239672144966869
63201.2600148428,0.000225624428551083,0.000239397698705501
63219.8706274577,0.000225932151114153,0.000239102753896325
63238.7016083134,0.00022623962711322,0.000238779815710447
63257.9387098609,0.000226555341503356,0.000238420225459075
63277.9351995214,0.000226885986868931,0.000238004469196494
63299.7840463894,0.00022725608360778,0.000237463336630154
63325.7462975225,0.000227717533240816,0.000236635403121647
63355.2051975028,0.00022827755389194,0.000235584063515358
63387.5262344711,0.000228904231422649,0.000234386403904225
63422.5147902485,0.000229597914030322,0.000233089177677635
63460.2881205965,0.000230362782741525,0.000231711493181361
63501.4129720865,0.000231213542519426,0.000230242607356645
63547.3618677297,0.000232188445740288,0.000228627228657499
63601.2766232146,0.000233369282167607,0.000226751431403618
63668.5225960073,0.000234903711931471,0.000224474294808202
63754.3266063935,0.000236958289302334,0.000221839567101062
63856.7162505587,0.000239496772060782,0.000219359034742979
63973.2502715298,0.00024249477878725,0.000217456721268284
64107.2308150283,0.000246192547296924,0.000216068947004325
64222.204550389,0.000249687253018409,0.000215277279692311
64304.690867948,0.000252350271948595,0.000214968140839599
64376.1095188014,0.000254711722038742,0.000214923815787254
64445.2088945265,0.000257019278341732,0.000215094558673504
64516.2127203028,0.000259405399085358,0.000215475465214033
64591.249718104,0.000261951208539253,0.000216072522338816
64668.9545801248,0.0002646415537898,0.000216861089919125
64744.151893149,0.000267309475573253,0.000217754938043777
64814.06494952,0.000269833204055064,0.000218688018519923
64878.9737959785,0.000272181097574262,0.000219637050181107
64940.1797208374,0.000274381214976119,0.000220605629292437
64999.8226216614,0.000276490001318501,0.000221615607000764
65060.4678656323,0.000278567504817262,0.000222705210240733
65123.1133408667,0.000280653577056181,0.000223888681775209
65190.3970259993,0.000282805023365919,0.000225215422926906
65264.9936511198,0.000285095512356289,0.000226739894497478
65350.972260322,0.000287616991054883,0.000228548939571082
65456.3911641842,0.000290558912597845,0.000230817108878431
65591.3247710373,0.000294134239094056,0.000233766512010893
65774.431574753,0.00029881783048654,0.000237815351874829
66009.5615955707,0.000304927768525632,0.000243085504935596
66278.2747932151,0.000312155587380746,0.000249214104537481
66551.2985696937,0.000319907643640157,0.000255613886486133
66824.0305809059,0.000328271618159758,0.000262168726041801
67073.5647628034,0.000336316719093025,0.000268262644128106
67290.3274011256,0.00034358113358688,0.000273636387793204
67489.4956805106,0.00035053663407621,0.000278672990955685
67683.8489820995,0.000357552702842595,0.000283721211145017
67864.3727961076,0.000364195837899609,0.000288520505201797
68024.3724259894,0.00037018412143506,0.000292851432139978
68166.4668138701,0.000375589893435503,0.000296756115909685
68290.049392817,0.000380345540859104,0.000300189020798948
68397.6791604498,0.000384510624714954,0.000303200721520739
68493.4729580292,0.000388234496757121,0.00030590098346043
68580.5342792599,0.000391644870190447,0.00030837407040218
68657.6524798922,0.000394665681493556,0.000310570021033195
68727.8884643628,0.000397432933676969,0.000312578992952515
68794.4908921848,0.000400087215408025,0.000314499140328229
68854.9612934554,0.000402501322613168,0.000316241662398382
68911.6023487388,0.000404767916299053,0.000317874990424033
68963.6520118057,0.000406847826288179,0.000319372358131201
69012.0248896749,0.000408781177461539,0.000320760571114356
69058.121483038,0.000410626975060667,0.000322083569139395
69099.505809533,0.000412253842841729,0.000323254408484097
69138.1225468266,0.000413763812526247,0.000324339007039294
69174.1799953592,0.0004151582593219,0.000325342702329855
69207.333221518,0.000416416175553593,0.000326251013980576
69237.0324864288,0.000417505363481729,0.000327041285123393
69265.541557645,0.000418539091512737,0.000327793986388727
69291.967194282,0.000419475835539725,0.000328476760495023
69315.1914204143,0.000420245672054891,0.000329046895241043
69335.9199270645,0.000420889446315794,0.000329528500633975
69356.1046358056,0.000421506106093353,0.000329992420151726
69373.5864433058,0.000421983483364409,0.00033035979317574
69388.7858397555,0.000422336150688021,0.000330642726256426
69402.7307621195,0.000422622972106433,0.000330880983750183
69414.819805563,0.000422812676690069,0.000331051285752162
69424.7212113128,0.000422876432608673,0.000331139194943006
69433.4204882946,0.000422882429598005,0.000331183591102103
69440.004148518,0.000422764834685645,0.00033114776491623
69445.094915084,0.000422568687641766,0.000331056074313972
69448.3310845733,0.000422267904867332,0.000330894990356831
69450.1615587931,0.000421886977837963,0.000330679581010229
69449.7299972928,0.000421383230317476,0.000330380417100957
69448.2935819504,0.000420818134598475,0.000330041459103998
69444.7383543279,0.000420138880952683,0.000329623583140862
69439.2542440902,0.000419350401741513,0.000329133843010949
69432.2469098789,0.000418477306481241,0.000328585454168783
69423.2761071477,0.000417495756922797,0.000327965553715252
69412.3508009379,0.000416408953779289,0.000327273043632641
69399.3895008208,0.00041520735963762,0.000326504793706758
69383.9148597869,0.000413872262311846,0.000325646046169751
69366.8271720149,0.000412452698677125,0.000324729564817414
69347.8610270009,0.000410930238623709,0.000323746261683636
69325.6051539075,0.000409240269442438,0.000322646723700634
69301.2246808369,0.000407439331010782,0.000321473612953853
69274.2640632985,0.000405505454417249,0.00032021215814101
69243.6144095659,0.000403388198712187,0.000318825599286055
69210.779239914,0.000401166943432328,0.000317367717394148
69174.49036492,0.000398770494262341,0.000315792334622351
69131.5893695716,0.000396039072494015,0.000313991081848236
69085.6013153269,0.000393161353120977,0.000312091456129877
69033.0741804941,0.000389973665810333,0.000309981208807155
68974.6283139175,0.000386520059314412,0.00030768731288487
68909.5728157405,0.00038277456108709,0.000305196319913843
68837.0714239535,0.000378725030323204,0.000302492240208254
68757.0431981665,0.000374372366130922,0.000299582383088104
68668.7462377034,0.00036970744389236,0.000296457922498654
68571.0684529753,0.000364699015705965,0.000293101050479298
68463.9018753057,0.000359351835412978,0.000289524727454774
68345.3050963688,0.000353612469835753,0.000285692930002918
68217.1416744567,0.000347598568541455,0.00028168235220797
68077.833988623,0.000341276956330416,0.000277470590801674
67930.0129815714,0.000334792386607038,0.000273150959634508
67775.1052840776,0.000328209036664994,0.000268777132862644
67614.2086064733,0.000321574118076372,0.00026438889790359
67452.6949040965,0.000315085386399593,0.000260119653047683
67284.9337252072,0.000308590177023101,0.000255833577576986
67108.8417956923,0.000302069627021151,0.000251489931308919
66921.829987061,0.000295458651417389,0.000247048119449093
66721.4620962275,0.000288726224438479,0.00024248186176582
66516.5801632581,0.000282221544126291,0.000237998594158023
66320.3971507862,0.00027625767917471,0.00023385851905268
66132.0402449524,0.000270628515520745,0.00023001913756073
65936.1953146255,0.000264885988257913,0.000226191793305708
65722.9605033454,0.000258761147730315,0.000222230504683948
65481.1808773947,0.000251832364275435,0.000218025376614838
65218.3370243245,0.000244211278723008,0.00021386827107996
64961.3831366167,0.000236630069558628,0.000210351745643106
64768.1591852277,0.00023054229153957,0.000208062305171847
64627.8776046762,0.000225910461427362,0.000206524905017468
64505.7428029518,0.000221887728686732,0.000205283582860108
64388.1189734127,0.000218077195077301,0.000204217900892173
64271.4086167831,0.000214319655213069,0.000203300486128009
64154.7786521564,0.000210552293478896,0.000202491823400897
64030.9783148289,0.000206559411732667,0.000201707093755755
63876.7924982859,0.00020133652071819,0.000200625278536446
63891.1106016287,0.000194757910915799,0.000194757911508289
63934.2079643284,0.000188665501583882,0.000188665505078774
63980.1865696027,0.000182536952298063,0.000182536960020561
64029.2741940592,0.000176383523208909,0.000176383536891573
64081.7156023715,0.00017021727572832,0.000170217299041938
64137.7997039703,0.000164048185007689,0.000164048224835994
64197.7918110821,0.000157891770791207,0.000157891840883665
64261.9683651832,0.000151764290161022,0.00015176441619946
64330.6915417374,0.000145676041524509,0.000145676265524683
64404.2629547439,0.000139644958235573,0.000139645350005561
64483.0936494863,0.00013368156543968,0.00013368216087551
64567.5603491402,0.000127801608028493,0.000127801865831373
64658.2024485807,0.00012201034062226,0.000122010382712398
64755.5655788142,0.000116316653483418,0.000116316671944895
64860.3529452123,0.00011072377828713,0.000110724040674142
64973.4899700333,0.000105229527210565,0.000105229766700958
65096.2722099346,9.98223505313037e-05,9.98223512557475e-05
65231.4943108252,9.44444012662552e-05,9.44445845089057e-05
65382.3573594111,8.90568574808698e-05,8.90570490199335e-05
65551.7791528856,8.36603301410618e-05,8.36603301579474e-05
65743.4510324618,7.82548519178003e-05,7.82550272318021e-05
65962.1122094501,7.28416268012092e-05,7.28417609679923e-05
66213.9495385482,6.74211850392215e-05,6.74211861889706e-05
66507.1949679305,6.19938508605072e-05,6.19940139958988e-05
66853.044411561,5.65609678851614e-05,5.65610520429538e-05
67267.1182743746,5.11232767780575e-05,5.11232809066223e-05
67771.872853585,4.56818587555734e-05,4.56820065291978e-05
68400.760922238,4.02391426335269e-05,4.02391836854498e-05
69205.7848137142,3.4798144141086e-05,3.47981544907357e-05
70272.0179087533,2.93653547994288e-05,2.93654898385824e-05
71747.2221092226,2.39560819121877e-05,2.39560881987753e-05
73904.5522174467,1.86089903356853e-05,1.86090241546595e-05
77262.8398073014,1.34410094995088e-05,1.34410158840906e-05
